cell_type,gene_name,logfoldchanges,pvals_adj,pct_nz_group
hematopoietic stem cell,RPS12,inf,5.941800133346124e-236,0.9973684210526316
hematopoietic stem cell,SELL,253.32585,4.77214796061709e-233,0.7039473684210527
hematopoietic stem cell,HMGN1,255.08627,8.021365049827345e-233,0.9171052631578948
hematopoietic stem cell,IKZF1,88.2096,1.9901002947641824e-227,0.7
hematopoietic stem cell,RPS3,inf,1.693525251521196e-225,0.9973684210526316
hematopoietic stem cell,SPINK2,295.49207,1.9509508374402795e-225,0.6855263157894737
hematopoietic stem cell,PTPN6,108.783554,1.4109449894802423e-224,0.6986842105263158
hematopoietic stem cell,NFE2,119.151596,5.665904938110833e-224,0.6842105263157895
hematopoietic stem cell,RPL5,inf,2.0361464083329405e-219,0.993421052631579
hematopoietic stem cell,HIST1H1D,47.926476,1.423079108066403e-218,0.6855263157894737
hematopoietic stem cell,LAIR1,41.0366,1.5569180014452806e-218,0.6894736842105263
hematopoietic stem cell,HLA-DPA1,108.43989,2.9077236459940486e-218,0.7763157894736842
hematopoietic stem cell,GIHCG,87.30607,5.858347644346679e-217,0.7394736842105263
hematopoietic stem cell,HNRNPA1,inf,2.975732195512253e-216,0.9842105263157894
hematopoietic stem cell,CTSW,119.58664,4.8336136100990817e-216,0.6776315789473685
hematopoietic stem cell,HLA-DPB1,82.78969,1.2422929054664119e-213,0.7684210526315789
hematopoietic stem cell,LYL1,27.547308,1.655621695646474e-213,0.6842105263157895
hematopoietic stem cell,ETV6,93.25715,5.68735748835831e-213,0.7789473684210526
hematopoietic stem cell,NUCB2,356.79056,1.2067176962083447e-212,0.9039473684210526
hematopoietic stem cell,AC024293.1,12.175768,5.142759527740189e-212,0.9026315789473685
hematopoietic stem cell,RPS15A,599.5702,8.733199823411422e-211,0.993421052631579
hematopoietic stem cell,ACAP1,76.45417,4.750814530353129e-209,0.7
hematopoietic stem cell,EEF1B2,647.1132,5.272267224914941e-209,0.968421052631579
hematopoietic stem cell,EGFL7,44.772667,1.058023488191753e-208,0.7118421052631579
hematopoietic stem cell,SMIM24,129.25883,1.2556723391667319e-208,0.6592105263157895
hematopoietic stem cell,BST2,192.21875,2.4193056779692306e-205,0.8210526315789474
hematopoietic stem cell,LMO2,114.91526,5.677264783364854e-205,0.6921052631578948
hematopoietic stem cell,RPL34,inf,3.418404825209941e-204,1.0
hematopoietic stem cell,GAPDH,inf,9.591087218800487e-204,0.9894736842105263
hematopoietic stem cell,NPM1,inf,8.42396474884848e-202,0.9842105263157894
hematopoietic stem cell,RASGRP2,51.240257,4.496095393155441e-201,0.6684210526315789
hematopoietic stem cell,RPS8,inf,3.4324429345765477e-200,0.9986842105263158
hematopoietic stem cell,RPS27A,inf,1.7454602581238372e-199,0.9986842105263158
hematopoietic stem cell,RPL32,inf,4.580599757222436e-198,1.0
hematopoietic stem cell,ABRACL,133.05293,5.311202204044674e-197,0.7210526315789474
hematopoietic stem cell,FLT3,105.32197,1.0913644577484186e-194,0.6368421052631579
hematopoietic stem cell,HLA-DMA,87.906296,2.6114607699162115e-194,0.6736842105263158
hematopoietic stem cell,RPS28,452.73178,4.1308217529849264e-194,0.9960526315789474
hematopoietic stem cell,RPS13,inf,6.693472837200214e-194,0.9960526315789474
hematopoietic stem cell,RPL36A,187.16194,2.468800780693789e-192,0.9605263157894737
hematopoietic stem cell,ARHGAP15,123.62701,1.2826376291682761e-189,0.6605263157894737
hematopoietic stem cell,HIST1H4C,inf,1.8824682862403452e-188,0.9223684210526316
hematopoietic stem cell,RPL35A,509.95746,2.4821671220278165e-187,0.9973684210526316
hematopoietic stem cell,RPL11,627.9265,8.706510468967743e-184,0.9973684210526316
hematopoietic stem cell,CYTL1,242.97354,1.523144367627928e-182,0.6223684210526316
hematopoietic stem cell,RPL28,397.01562,1.7961983107910265e-182,0.9986842105263158
hematopoietic stem cell,RPL30,657.73804,5.117968303535843e-182,0.9973684210526316
hematopoietic stem cell,TPM3,222.89357,1.1783831123991808e-180,0.9263157894736842
hematopoietic stem cell,CAT,306.64175,1.1685813489081347e-178,0.8671052631578947
hematopoietic stem cell,ELMO1,114.14854,4.2336428014462325e-178,0.7144736842105263
hematopoietic stem cell,HCLS1,78.46266,8.781880655757584e-176,0.6552631578947369
hematopoietic stem cell,RPS15,inf,2.4469037464409274e-174,0.9986842105263158
hematopoietic stem cell,GAS5,442.11737,3.490991200775116e-174,0.9618421052631579
hematopoietic stem cell,HLA-DRB1,67.25661,4.563779767110705e-174,0.6381578947368421
hematopoietic stem cell,RPL19,inf,6.761439320574377e-173,0.9986842105263158
hematopoietic stem cell,SOX4,385.42896,1.754324668729846e-172,0.8631578947368421
hematopoietic stem cell,RPS14,inf,2.1466712439510454e-171,1.0
hematopoietic stem cell,PFN1,inf,3.4966445893006043e-171,0.975
hematopoietic stem cell,RPLP1,inf,8.09390441453819e-171,1.0
hematopoietic stem cell,HHEX,54.614475,8.235921676044894e-171,0.6039473684210527
hematopoietic stem cell,LYN,50.376343,2.5183594869981476e-170,0.656578947368421
hematopoietic stem cell,HSH2D,109.537254,3.82906159582563e-170,0.5986842105263158
hematopoietic stem cell,ICAM3,19.11048,1.5563635794063757e-168,0.6644736842105263
hematopoietic stem cell,GPSM3,11.4458,4.273395999805609e-168,0.6197368421052631
hematopoietic stem cell,CD69,614.4304,7.121701978787577e-168,0.6092105263157894
hematopoietic stem cell,RPL18,744.20337,8.09002919063054e-168,0.9921052631578947
hematopoietic stem cell,SNHG7,53.66491,1.7647090219784676e-167,0.8381578947368421
hematopoietic stem cell,NACA,605.83936,6.968008413987407e-167,0.9881578947368421
hematopoietic stem cell,RACK1,inf,1.9659004345256792e-166,0.9973684210526316
hematopoietic stem cell,PTMA,inf,2.1277679029362353e-166,0.9986842105263158
hematopoietic stem cell,HOPX,230.56131,6.15493854905014e-165,0.5947368421052631
hematopoietic stem cell,CD52,139.06358,5.1239056431874344e-160,0.6026315789473684
hematopoietic stem cell,FAU,276.46356,1.0927364292869767e-158,0.9960526315789474
hematopoietic stem cell,SNHG8,162.59088,5.920282201026424e-158,0.9
hematopoietic stem cell,PRKACB,45.05948,1.0101286476156993e-157,0.6815789473684211
hematopoietic stem cell,RPSA,843.81134,2.406520669736047e-157,0.9907894736842106
hematopoietic stem cell,TALDO1,339.24094,2.511983196936535e-157,0.9039473684210526
hematopoietic stem cell,RPS19,inf,2.417532454919761e-156,0.9973684210526316
hematopoietic stem cell,MSI2,84.17309,3.794979663837089e-156,0.7197368421052631
hematopoietic stem cell,MEF2C,79.82519,3.46048107374131e-155,0.6578947368421053
hematopoietic stem cell,AC116533.1,17.311462,1.2960108454601648e-154,0.7447368421052631
hematopoietic stem cell,AC008038.1,29.090693,4.024022213232784e-154,0.8118421052631579
hematopoietic stem cell,RIPOR2,58.923645,4.2771389223111005e-154,0.6052631578947368
hematopoietic stem cell,FAM117A,86.13885,8.33985775641963e-154,0.6236842105263158
hematopoietic stem cell,RPL29,775.0654,2.2294494982334636e-153,0.993421052631579
hematopoietic stem cell,RPL31,inf,5.295181824919672e-153,0.9960526315789474
hematopoietic stem cell,RPL7A,inf,5.529461207955536e-153,0.9881578947368421
hematopoietic stem cell,MCTP2,39.506298,2.328996724105773e-152,0.5789473684210527
hematopoietic stem cell,NCKAP1L,40.794968,4.420005863707249e-152,0.5776315789473684
hematopoietic stem cell,ARMH1,42.783035,6.424154396915195e-152,0.5684210526315789
hematopoietic stem cell,H3F3A,139.48624,6.572313383538207e-152,0.975
hematopoietic stem cell,FLI1,39.246593,1.3954632705159284e-150,0.5907894736842105
hematopoietic stem cell,TESPA1,95.54728,1.461317653799205e-150,0.5618421052631579
hematopoietic stem cell,RPS5,833.36993,1.2691254219043303e-149,0.9894736842105263
hematopoietic stem cell,SYK,73.38004,1.4571123960534125e-149,0.5684210526315789
hematopoietic stem cell,LDHB,641.62445,3.471026620501795e-148,0.9118421052631579
hematopoietic stem cell,ZFP36L2,421.39197,6.086874697527403e-147,0.9789473684210527
hematopoietic stem cell,ARPC3,276.2657,2.960706227213242e-146,0.9157894736842105
hematopoietic stem cell,RPS6,inf,3.2396982038865588e-146,0.9986842105263158
hematopoietic stem cell,NREP,74.73791,6.627704496237228e-145,0.5776315789473684
hematopoietic stem cell,TAOK3,95.86268,6.837437958014451e-145,0.7631578947368421
hematopoietic stem cell,CLNS1A,181.71759,7.334697347497343e-145,0.781578947368421
hematopoietic stem cell,SYNGR2,92.097115,4.247601428640626e-144,0.5894736842105263
hematopoietic stem cell,SET,438.91052,6.334355373654663e-144,0.9368421052631579
hematopoietic stem cell,FERMT3,82.817184,1.4909277795469e-143,0.5960526315789474
hematopoietic stem cell,BTF3,614.5561,1.7733955648245004e-143,0.9802631578947368
hematopoietic stem cell,INPP5D,27.440308,1.866360484638339e-143,0.5592105263157895
hematopoietic stem cell,LGALS9,41.787563,8.325799324548856e-143,0.5776315789473684
hematopoietic stem cell,HEMGN,66.25441,8.404057275943134e-143,0.5447368421052632
hematopoietic stem cell,DPPA4,53.37134,9.756346172015233e-143,0.5447368421052632
hematopoietic stem cell,MLLT3,111.892235,1.818508435275679e-142,0.6381578947368421
hematopoietic stem cell,AGPS,107.44585,2.025290055192028e-142,0.7039473684210527
hematopoietic stem cell,CSF3R,92.47536,3.1192442982730636e-142,0.5789473684210527
hematopoietic stem cell,CD82,143.30696,3.9117307452857474e-142,0.6434210526315789
hematopoietic stem cell,ANKRD28,98.89076,4.461252636747123e-142,0.7552631578947369
hematopoietic stem cell,TSTD1,82.18826,6.822985105607039e-142,0.5973684210526315
hematopoietic stem cell,VAV3,46.380516,7.657341818304678e-142,0.5539473684210526
hematopoietic stem cell,CNTRL,118.28749,9.064476891323632e-142,0.675
hematopoietic stem cell,SNHG6,188.6883,1.009160182883073e-141,0.9447368421052632
hematopoietic stem cell,PRKCB,49.315044,2.408418214887172e-141,0.5526315789473685
hematopoietic stem cell,CRHBP,236.06056,2.4865210414753614e-141,0.5447368421052632
hematopoietic stem cell,HLA-B,163.01663,3.4470987659995344e-141,0.9381578947368421
hematopoietic stem cell,RPL37,628.9454,4.6518609608418503e-141,1.0
hematopoietic stem cell,IL18,36.427895,1.4248583340264078e-140,0.6592105263157895
hematopoietic stem cell,RPLP0,inf,1.1554044094919348e-139,0.9894736842105263
hematopoietic stem cell,ATP8B4,73.33797,8.832719950038387e-139,0.6026315789473684
hematopoietic stem cell,UQCRH,181.61116,4.0220183812734116e-138,0.9118421052631579
hematopoietic stem cell,CD38,113.106125,4.825135761836919e-138,0.5881578947368421
hematopoietic stem cell,TBXAS1,49.088684,1.0526922377992405e-137,0.5539473684210526
hematopoietic stem cell,OCIAD2,89.555435,1.096950758425457e-137,0.5565789473684211
hematopoietic stem cell,HMGN2,694.46027,1.8023503440596262e-137,0.9171052631578948
hematopoietic stem cell,LAPTM4B,166.09404,2.0886556709395495e-137,0.6986842105263158
hematopoietic stem cell,CD164,239.54607,3.549748805286097e-137,0.8921052631578947
hematopoietic stem cell,APEX1,250.12167,3.9064535594594293e-137,0.8355263157894737
hematopoietic stem cell,RPL6,765.5476,5.921535267312667e-137,0.9921052631578947
hematopoietic stem cell,TM7SF3,87.64556,1.155254900296264e-136,0.7052631578947368
hematopoietic stem cell,CXCR4,244.23915,1.5020174164689317e-136,0.5947368421052631
hematopoietic stem cell,DOCK8,75.74396,1.990232538941387e-136,0.5828947368421052
hematopoietic stem cell,ATP5MG,242.28139,2.1921634128343396e-135,0.9434210526315789
hematopoietic stem cell,GATA2,133.6367,3.4768047546378255e-135,0.5473684210526316
hematopoietic stem cell,AVP,91.78512,9.424598129383907e-135,0.5302631578947369
hematopoietic stem cell,SORL1,102.9204,1.6890169541690195e-134,0.5618421052631579
hematopoietic stem cell,WAS,12.320758,3.7443315258202647e-134,0.5407894736842105
hematopoietic stem cell,RPL18A,inf,5.894351650844383e-134,0.9960526315789474
hematopoietic stem cell,LCP2,29.750889,6.326471871357308e-134,0.5802631578947368
hematopoietic stem cell,PLEK,141.94579,8.372617044578895e-133,0.5539473684210526
hematopoietic stem cell,NPR3,46.66336,8.718797319505696e-133,0.55
hematopoietic stem cell,AREG,162.86525,3.565773098516127e-132,0.5723684210526315
hematopoietic stem cell,EIF3E,418.89716,6.876715200939114e-132,0.9407894736842105
hematopoietic stem cell,PARP1,145.18661,3.8189616723705595e-131,0.7263157894736842
hematopoietic stem cell,LAT2,85.15642,1.863291319752507e-130,0.5289473684210526
hematopoietic stem cell,EBPL,64.732956,4.679290967313307e-130,0.7828947368421053
hematopoietic stem cell,LSM7,140.46945,6.224948537712704e-130,0.8697368421052631
hematopoietic stem cell,GNA15,42.93796,1.2830435435456723e-129,0.525
hematopoietic stem cell,SLA,108.34766,2.444962389944373e-129,0.5394736842105263
hematopoietic stem cell,GRK2,33.310665,4.187750365612963e-129,0.656578947368421
hematopoietic stem cell,BEX2,47.181587,6.485120775168919e-129,0.5289473684210526
hematopoietic stem cell,SOCS2,99.85156,2.533166308224688e-128,0.6223684210526316
hematopoietic stem cell,RPL26,499.9093,8.430697486702974e-128,0.9894736842105263
hematopoietic stem cell,RPL12,876.5081,2.419186644995754e-127,0.9973684210526316
hematopoietic stem cell,BIN2,58.96702,2.86201853081023e-127,0.5223684210526316
hematopoietic stem cell,PTPN7,60.74112,8.265784449314896e-127,0.5223684210526316
hematopoietic stem cell,RPS25,788.5361,1.1521206119496264e-126,0.9921052631578947
hematopoietic stem cell,ZFAS1,267.98904,2.1261483537033856e-126,0.9328947368421052
hematopoietic stem cell,ZNRF1,30.617878,4.4772994485603684e-126,0.6144736842105263
hematopoietic stem cell,SERP1,125.21678,1.2263282710998792e-125,0.8881578947368421
hematopoietic stem cell,RNASEH2B,88.80289,4.795431755796683e-125,0.7157894736842105
hematopoietic stem cell,DIPK1B,55.29275,1.9445824571451202e-124,0.525
hematopoietic stem cell,RPS2,inf,2.6692493685671575e-124,0.9947368421052631
hematopoietic stem cell,SMAP2,52.395603,1.0941440082871246e-123,0.6105263157894737
hematopoietic stem cell,RPL36,548.99445,1.9282022500750828e-123,0.9986842105263158
hematopoietic stem cell,COX4I1,320.04312,2.2260789632996002e-123,0.9618421052631579
hematopoietic stem cell,EEF1A1,inf,6.765283525904842e-123,1.0
hematopoietic stem cell,PSME1,200.56587,3.262680074053833e-122,0.8671052631578947
hematopoietic stem cell,RPS18,inf,4.7060218374535383e-122,0.9973684210526316
hematopoietic stem cell,ERG,69.74698,1.0884489474970514e-121,0.5197368421052632
hematopoietic stem cell,TKT,172.67857,2.4718760113099354e-121,0.8776315789473684
hematopoietic stem cell,MMRN1,43.23394,5.0182025160640585e-121,0.5078947368421053
hematopoietic stem cell,RPL10,inf,5.933148495243739e-121,0.9947368421052631
hematopoietic stem cell,UCP2,205.58658,1.2661522352952315e-120,0.5434210526315789
hematopoietic stem cell,TMEM123,128.79584,1.9533861960955424e-120,0.8013157894736842
hematopoietic stem cell,RAB37,47.996353,3.081181683581405e-120,0.5118421052631579
hematopoietic stem cell,EIF2S3,415.19293,4.405475576521996e-120,0.8631578947368421
hematopoietic stem cell,CCND3,52.84639,6.792749524994885e-120,0.6618421052631579
hematopoietic stem cell,USP15,93.93473,2.986699622838317e-119,0.7552631578947369
hematopoietic stem cell,NMI,95.91462,3.2878031104621475e-119,0.6131578947368421
hematopoietic stem cell,GUCY1A1,71.6753,2.04278664638561e-118,0.5513157894736842
hematopoietic stem cell,MT-ATP8,246.11508,3.585254791817549e-118,0.8118421052631579
hematopoietic stem cell,SPI1,8.754147,1.7303023513086863e-117,0.5197368421052632
hematopoietic stem cell,SELENOH,134.64104,1.8323090553383853e-117,0.8565789473684211
hematopoietic stem cell,RPL14,556.04846,2.4942542287042486e-117,0.9868421052631579
hematopoietic stem cell,DOCK2,41.967445,7.223894728312686e-117,0.5052631578947369
hematopoietic stem cell,RPL41,381.23746,2.0729816018886006e-116,1.0
hematopoietic stem cell,ACTB,inf,2.562750902388848e-116,0.9973684210526316
hematopoietic stem cell,STAG3L3,20.434057,5.99288549458708e-116,0.5842105263157895
hematopoietic stem cell,RPS29,604.106,1.4063496747255177e-114,0.9960526315789474
hematopoietic stem cell,SNORD3A,79.43751,2.4835355341764103e-114,0.5342105263157895
hematopoietic stem cell,HMGB1,752.05676,3.550965929036448e-114,0.9842105263157894
hematopoietic stem cell,ANP32A,30.711365,7.59768228104663e-114,0.7618421052631579
hematopoietic stem cell,CORO1A,40.995182,9.158811774826062e-114,0.5157894736842106
hematopoietic stem cell,EAF2,77.62191,9.507447188134951e-114,0.5144736842105263
hematopoietic stem cell,PNN,240.04134,1.861017846086423e-113,0.8368421052631579
hematopoietic stem cell,MGST2,102.20463,2.0523717902165625e-113,0.6197368421052631
hematopoietic stem cell,NRIP1,67.555,3.588539556637748e-113,0.7092105263157895
hematopoietic stem cell,RPL13,inf,4.494873972817481e-113,0.9986842105263158
hematopoietic stem cell,RPL8,inf,4.842346262135677e-113,0.9947368421052631
hematopoietic stem cell,RPL17,88.178856,7.83019981346513e-113,0.8947368421052632
hematopoietic stem cell,RPL3,inf,1.9316480541235013e-112,0.9986842105263158
hematopoietic stem cell,CDC42SE2,146.963,1.2421083057543719e-111,0.6065789473684211
hematopoietic stem cell,RPL15,inf,1.477618345897167e-110,0.9947368421052631
hematopoietic stem cell,SNRPD2,278.99637,4.691661887831064e-110,0.9460526315789474
hematopoietic stem cell,GCA,42.81526,6.376786889987834e-110,0.5434210526315789
hematopoietic stem cell,UPF2,74.73581,1.886965281438356e-109,0.7105263157894737
hematopoietic stem cell,OLA1,97.4645,1.913901245787591e-109,0.6894736842105263
hematopoietic stem cell,HIST1H1E,22.239023,3.0100166558683417e-109,0.6013157894736842
hematopoietic stem cell,AMD1,111.92532,3.580246535808927e-109,0.8092105263157895
hematopoietic stem cell,ATP6V0A2,37.183014,3.634354393982081e-109,0.5855263157894737
hematopoietic stem cell,JAK3,89.30562,1.3678262348705685e-107,0.5092105263157894
hematopoietic stem cell,SPTLC2,51.81949,3.0652186032449454e-107,0.5815789473684211
hematopoietic stem cell,HCST,28.625912,3.11277027446589e-107,0.5013157894736842
hematopoietic stem cell,RNF130,160.56508,8.866286243771907e-107,0.7842105263157895
hematopoietic stem cell,SMC4,80.40988,8.941402769325177e-107,0.5947368421052631
hematopoietic stem cell,PPIA,658.75854,5.470354181810786e-106,0.9697368421052631
hematopoietic stem cell,MBOAT7,15.530442,5.700318951322027e-106,0.5710526315789474
hematopoietic stem cell,HMGB2,262.55685,1.0534783732000781e-105,0.7421052631578947
hematopoietic stem cell,MPP1,111.791626,1.093649823198833e-105,0.5447368421052632
hematopoietic stem cell,SH3BGRL,180.01517,1.3219083744568655e-105,0.8473684210526315
hematopoietic stem cell,LYZ,37.211784,1.8334170911845814e-105,0.5171052631578947
hematopoietic stem cell,ARGLU1,175.27065,1.975518974838934e-105,0.9118421052631579
hematopoietic stem cell,TPST2,72.66677,4.893930005878341e-105,0.5434210526315789
hematopoietic stem cell,SVIP,37.204445,7.094152707977516e-105,0.5407894736842105
hematopoietic stem cell,CARD8,66.66991,6.488731981547512e-104,0.5763157894736842
hematopoietic stem cell,LRBA,31.939123,8.268302462399198e-104,0.5578947368421052
hematopoietic stem cell,LTA4H,78.639366,1.1902365030569952e-103,0.65
hematopoietic stem cell,TNFAIP8,31.897926,1.2602518824205447e-103,0.5421052631578948
hematopoietic stem cell,H2AFV,164.96863,1.9150903264089332e-103,0.8065789473684211
hematopoietic stem cell,CCT8,171.20155,1.8565825611547555e-102,0.8197368421052632
hematopoietic stem cell,RPL22,249.15257,1.9134860607271008e-102,0.9815789473684211
hematopoietic stem cell,MIS18BP1,76.52003,2.4745237445599913e-102,0.6631578947368421
hematopoietic stem cell,IL1B,129.03772,5.552858104003534e-101,0.5460526315789473
hematopoietic stem cell,RPL4,inf,9.975086994065242e-101,0.9802631578947368
hematopoietic stem cell,MRPL57,96.85655,1.0716838574122474e-100,0.7973684210526316
hematopoietic stem cell,EEF1G,8.3849745,1.2702495921934493e-100,0.506578947368421
hematopoietic stem cell,GPX1,228.37021,2.0711869169042247e-100,0.9078947368421053
hematopoietic stem cell,MRPL16,168.6553,4.5105257294474283e-100,0.7013157894736842
hematopoietic stem cell,CKS2,88.84352,5.90965702045166e-100,0.5815789473684211
hematopoietic stem cell,RPL10A,837.6405,2.7965097967760817e-98,0.9881578947368421
hematopoietic stem cell,RPL22P1,4.399364,4.276701559388869e-98,0.631578947368421
hematopoietic stem cell,PNISR,263.93607,4.928085190173384e-98,0.9039473684210526
hematopoietic stem cell,TMEM173,81.82593,1.607901677869776e-97,0.7026315789473684
hematopoietic stem cell,KIF2A,45.708424,2.4391879843192476e-97,0.656578947368421
hematopoietic stem cell,EIF3L,140.13416,2.582381113012735e-97,0.8618421052631579
hematopoietic stem cell,MSN,100.73911,1.2166592743763454e-96,0.7789473684210526
hematopoietic stem cell,ACTG1,inf,4.6398192494995775e-96,0.9894736842105263
hematopoietic stem cell,COX5A,168.47618,6.574814275794251e-96,0.825
hematopoietic stem cell,CLIC1,296.00067,8.129195081314706e-96,0.9184210526315789
hematopoietic stem cell,EIF3H,202.2649,9.453535063112122e-96,0.8986842105263158
hematopoietic stem cell,HNRNPH1,201.85464,1.24412841064054e-95,0.8842105263157894
hematopoietic stem cell,ZMYND8,97.094185,6.864541569943899e-95,0.6421052631578947
hematopoietic stem cell,SMARCC1,70.55382,2.1521518122342564e-94,0.631578947368421
hematopoietic stem cell,PECAM1,48.494587,3.654358147742753e-94,0.5092105263157894
hematopoietic stem cell,IDH2,113.87977,7.385518818445737e-94,0.5802631578947368
hematopoietic stem cell,PSMA6,58.307114,1.7650242215229124e-93,0.5618421052631579
hematopoietic stem cell,STK4,58.90035,3.4486963688028345e-93,0.6407894736842106
hematopoietic stem cell,ELF1,116.68445,3.898165687381912e-93,0.7986842105263158
hematopoietic stem cell,FNBP1,57.78675,3.970564562662692e-93,0.656578947368421
hematopoietic stem cell,FAM49B,41.74764,3.696968119907879e-92,0.5394736842105263
hematopoietic stem cell,LUC7L3,341.25854,2.6590287561648997e-91,0.8552631578947368
hematopoietic stem cell,RPL24,356.7175,3.4533389241747395e-91,0.9947368421052631
hematopoietic stem cell,ARPC2,337.56393,1.0785110852192734e-90,0.9210526315789473
hematopoietic stem cell,NONO,185.30513,2.1884019206873685e-90,0.8131578947368421
hematopoietic stem cell,CASP2,97.40105,2.752277072834445e-90,0.5171052631578947
hematopoietic stem cell,CBX3,83.24594,3.400885107470105e-90,0.8328947368421052
hematopoietic stem cell,RPL26P19,7.0640845,3.671993361902384e-90,0.525
hematopoietic stem cell,SF1,79.66968,5.154855186018946e-90,0.843421052631579
hematopoietic stem cell,JARID2,43.431484,1.3944636262292723e-89,0.5473684210526316
hematopoietic stem cell,ENO1,771.96045,1.4959071625576477e-89,0.9197368421052632
hematopoietic stem cell,RPS2P5,125.711235,2.2564810197950886e-89,0.5223684210526316
hematopoietic stem cell,SLC39A3,65.1672,5.7925128081383886e-89,0.5802631578947368
hematopoietic stem cell,TRIM24,36.5528,1.6534735136623268e-88,0.5342105263157895
hematopoietic stem cell,HPRT1,74.89577,2.1244635932482963e-88,0.55
hematopoietic stem cell,ATP5F1A,372.41635,3.688170417599007e-88,0.8592105263157894
hematopoietic stem cell,NAP1L1,300.61627,1.0506587793764853e-87,0.9302631578947368
hematopoietic stem cell,SNHG1,74.55968,2.7475625224266296e-87,0.5565789473684211
hematopoietic stem cell,MT-ND6,218.33502,4.709073825458849e-87,0.7105263157894737
hematopoietic stem cell,COX6B1,222.72998,5.505005417052098e-87,0.9328947368421052
hematopoietic stem cell,ATP5F1C,213.27448,7.314278650823745e-87,0.8342105263157895
hematopoietic stem cell,ANKRD36,82.8314,5.935393203194236e-86,0.5394736842105263
hematopoietic stem cell,MSRB3,49.39175,8.580685648189221e-86,0.6631578947368421
hematopoietic stem cell,SMARCA2,124.03251,1.417788639705664e-85,0.7236842105263158
hematopoietic stem cell,RBBP4,88.94953,2.975780139715245e-85,0.7368421052631579
hematopoietic stem cell,RPL9,inf,7.167004875960026e-85,0.9960526315789474
hematopoietic stem cell,SNHG3,105.450806,1.2632138585760546e-84,0.593421052631579
hematopoietic stem cell,RPS26,118.403206,1.3959697879989279e-84,0.9618421052631579
hematopoietic stem cell,HIST1H2AC,44.914967,4.0055431089165583e-84,0.5618421052631579
hematopoietic stem cell,RPS9,626.24994,4.357605963270525e-84,0.9960526315789474
hematopoietic stem cell,CFL1,497.31342,1.4055356630897075e-83,0.9644736842105263
hematopoietic stem cell,PSIP1,62.399414,6.530864146498453e-83,0.7710526315789473
hematopoietic stem cell,RSL1D1,194.61687,6.961557950141843e-83,0.8539473684210527
hematopoietic stem cell,ISG20,56.04105,8.09143295296874e-83,0.5131578947368421
hematopoietic stem cell,AP001324.1,20.909267,1.1739638014348315e-82,0.6828947368421052
hematopoietic stem cell,B2M,inf,2.174411041079444e-82,0.9907894736842106
hematopoietic stem cell,RNF220,58.955505,3.768030886942418e-82,0.5921052631578947
hematopoietic stem cell,CPT1A,36.675602,4.0670121046077657e-82,0.5776315789473684
hematopoietic stem cell,SARAF,194.9789,4.1010472505254646e-82,0.8381578947368421
hematopoietic stem cell,COMMD6,148.66353,1.2239512750382476e-81,0.9263157894736842
hematopoietic stem cell,MTF2,72.62411,3.3386456193974846e-81,0.5592105263157895
hematopoietic stem cell,CNOT7,123.75152,1.6343556996496864e-80,0.6513157894736842
hematopoietic stem cell,CNPY3,84.662506,2.828476082965329e-80,0.6171052631578947
hematopoietic stem cell,SLC25A5,402.16684,4.447740890394067e-80,0.8276315789473684
hematopoietic stem cell,HSP90AB1,848.9332,4.713095752242545e-80,0.9736842105263158
hematopoietic stem cell,NKTR,163.27519,4.743803913643013e-80,0.7881578947368421
hematopoietic stem cell,RUNX1,60.428375,5.8943732074611786e-80,0.6657894736842105
hematopoietic stem cell,CCDC88A,97.87269,6.331883005244365e-80,0.6578947368421053
hematopoietic stem cell,EEF2,190.906,1.184097274148633e-79,0.9657894736842105
hematopoietic stem cell,SLC9A3R1,29.807,1.7360029383647113e-79,0.506578947368421
hematopoietic stem cell,FBL,100.49935,1.766254685352886e-79,0.7631578947368421
hematopoietic stem cell,RPLP2,688.54083,2.1874268302037508e-79,0.9986842105263158
hematopoietic stem cell,SYPL1,148.60027,3.097531063387642e-79,0.775
hematopoietic stem cell,SRSF5,256.58984,3.529113894515366e-79,0.9052631578947369
hematopoietic stem cell,DGKZ,18.353067,6.810395109939397e-79,0.525
hematopoietic stem cell,PSMB8,88.04069,1.4294896037895693e-78,0.7092105263157895
hematopoietic stem cell,GDI2,156.76215,7.5735418608245165e-78,0.8736842105263158
hematopoietic stem cell,BZW2,93.76796,1.5325134229082149e-77,0.6447368421052632
hematopoietic stem cell,RBMX,159.32652,1.5640407250612134e-77,0.8552631578947368
hematopoietic stem cell,ANKRD36C,103.28025,3.1048947082973002e-77,0.5697368421052632
hematopoietic stem cell,NCL,305.64328,5.04198967270632e-77,0.9171052631578948
hematopoietic stem cell,LSM2,40.370544,1.17537731126406e-76,0.7039473684210527
hematopoietic stem cell,NME2,45.613472,4.164620637057906e-76,0.6263157894736842
hematopoietic stem cell,SERPINB6,132.7253,7.01096139092566e-76,0.7578947368421053
hematopoietic stem cell,OGT,135.59618,9.150998595351436e-76,0.6736842105263158
hematopoietic stem cell,ZNF22,48.03703,9.855185419100123e-76,0.7421052631578947
hematopoietic stem cell,GSTK1,125.68331,1.3056412610219866e-75,0.7631578947368421
hematopoietic stem cell,CTSS,40.859486,2.866606388048677e-75,0.5671052631578948
hematopoietic stem cell,RASSF1,60.33074,5.865468784469652e-75,0.6065789473684211
hematopoietic stem cell,ALDOA,33.672604,2.9146342414587707e-74,0.6223684210526316
